observed_at,market,model_id,model,price,currency,reference_new_price
2026-09-03T08:11:05Z,FR,iphone-17-pro,iPhone 17 Pro,961.00,EUR,1329.00
2026-09-03T15:29:40Z,FR,iphone-13,iPhone 13,291.00,EUR,749.00
2026-09-03T15:29:40Z,FR,iphone-13-mini,iPhone 13 mini,256.00,EUR,809.00
2026-09-03T15:29:40Z,FR,iphone-14,iPhone 14,310.00,EUR,749.00
2026-09-03T15:29:40Z,FR,iphone-14-pro,iPhone 14 Pro,439.00,EUR,1329.00
2026-09-03T15:29:40Z,FR,iphone-15,iPhone 15,411.00,EUR,869.00
2026-09-03T15:29:40Z,FR,iphone-15-plus,iPhone 15 Plus,472.00,EUR,969.00
2026-09-03T15:29:40Z,FR,iphone-15-pro,iPhone 15 Pro,568.86,EUR,1229.00
2026-09-03T15:29:40Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,700.00,EUR,1479.00
2026-09-03T15:29:40Z,FR,iphone-16,iPhone 16,560.00,EUR,869.00
2026-09-03T15:29:40Z,FR,iphone-16-plus,iPhone 16 Plus,579.00,EUR,969.00
2026-09-03T15:29:40Z,FR,iphone-16-pro,iPhone 16 Pro,656.00,EUR,1229.00
2026-09-03T15:29:40Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,809.00,EUR,1479.00
2026-09-03T15:29:40Z,FR,iphone-16e,iPhone 16e,399.00,EUR,719.00
2026-09-03T15:29:40Z,FR,iphone-17,iPhone 17,696.00,EUR,969.00
2026-09-03T15:29:40Z,FR,iphone-17-pro,iPhone 17 Pro,957.00,EUR,1329.00
2026-09-04T07:35:53Z,FR,iphone-13,iPhone 13,301.00,EUR,749.00
2026-09-04T07:35:53Z,FR,iphone-13-mini,iPhone 13 mini,276.00,EUR,809.00
2026-09-04T07:35:53Z,FR,iphone-14,iPhone 14,323.00,EUR,749.00
2026-09-04T07:35:53Z,FR,iphone-14-pro,iPhone 14 Pro,517.80,EUR,1329.00
2026-09-04T07:35:53Z,FR,iphone-15,iPhone 15,408.00,EUR,869.00
2026-09-04T07:35:53Z,FR,iphone-15-plus,iPhone 15 Plus,490.03,EUR,969.00
2026-09-04T07:35:53Z,FR,iphone-15-pro,iPhone 15 Pro,580.00,EUR,1229.00
2026-09-04T07:35:53Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,690.00,EUR,1479.00
2026-09-04T07:35:53Z,FR,iphone-16,iPhone 16,571.00,EUR,869.00
2026-09-04T07:35:53Z,FR,iphone-16-plus,iPhone 16 Plus,579.00,EUR,969.00
2026-09-04T07:35:53Z,FR,iphone-16-pro,iPhone 16 Pro,659.00,EUR,1229.00
2026-09-04T07:35:53Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,809.00,EUR,1479.00
2026-09-04T07:35:53Z,FR,iphone-16e,iPhone 16e,411.00,EUR,719.00
2026-09-04T07:35:53Z,FR,iphone-17,iPhone 17,699.00,EUR,969.00
2026-09-04T07:35:53Z,FR,iphone-17-pro,iPhone 17 Pro,959.00,EUR,1329.00
2026-09-04T14:03:05Z,FR,iphone-13,iPhone 13,290.00,EUR,749.00
2026-09-04T14:03:05Z,FR,iphone-13-mini,iPhone 13 mini,251.00,EUR,809.00
2026-09-04T14:03:05Z,FR,iphone-14,iPhone 14,295.00,EUR,749.00
2026-09-04T14:03:05Z,FR,iphone-14-pro,iPhone 14 Pro,475.00,EUR,1329.00
2026-09-04T14:03:05Z,FR,iphone-15,iPhone 15,409.00,EUR,869.00
2026-09-04T14:03:05Z,FR,iphone-15-plus,iPhone 15 Plus,483.00,EUR,969.00
2026-09-04T14:03:05Z,FR,iphone-15-pro,iPhone 15 Pro,558.00,EUR,1229.00
2026-09-04T14:03:05Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,682.86,EUR,1479.00
2026-09-04T14:03:05Z,FR,iphone-16,iPhone 16,563.00,EUR,869.00
2026-09-04T14:03:05Z,FR,iphone-16-plus,iPhone 16 Plus,569.00,EUR,969.00
2026-09-04T14:03:05Z,FR,iphone-16-pro,iPhone 16 Pro,659.00,EUR,1229.00
2026-09-04T14:03:05Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,809.00,EUR,1479.00
2026-09-04T14:03:05Z,FR,iphone-16e,iPhone 16e,411.00,EUR,719.00
2026-09-04T14:03:05Z,FR,iphone-17,iPhone 17,729.00,EUR,969.00
2026-09-04T14:03:05Z,FR,iphone-17-pro,iPhone 17 Pro,970.00,EUR,1329.00
2026-09-05T08:34:06Z,FR,iphone-13,iPhone 13,294.00,EUR,749.00
2026-09-05T08:34:06Z,FR,iphone-13-mini,iPhone 13 mini,265.00,EUR,809.00
2026-09-05T08:34:06Z,FR,iphone-14,iPhone 14,325.00,EUR,749.00
2026-09-05T08:34:06Z,FR,iphone-14-pro,iPhone 14 Pro,488.00,EUR,1559.00
2026-09-05T08:34:06Z,FR,iphone-15,iPhone 15,408.00,EUR,869.00
2026-09-05T08:34:06Z,FR,iphone-15-plus,iPhone 15 Plus,493.00,EUR,969.00
2026-09-05T08:34:06Z,FR,iphone-15-pro,iPhone 15 Pro,580.00,EUR,1229.00
2026-09-05T08:34:06Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,680.00,EUR,1479.00
2026-09-05T08:34:06Z,FR,iphone-16,iPhone 16,549.00,EUR,869.00
2026-09-05T08:34:06Z,FR,iphone-16-plus,iPhone 16 Plus,568.00,EUR,969.00
2026-09-05T08:34:06Z,FR,iphone-16-pro,iPhone 16 Pro,689.00,EUR,1359.00
2026-09-05T08:34:06Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,809.00,EUR,1479.00
2026-09-05T08:34:06Z,FR,iphone-16e,iPhone 16e,410.00,EUR,719.00
2026-09-05T08:34:06Z,FR,iphone-17,iPhone 17,699.00,EUR,969.00
2026-09-05T08:34:06Z,FR,iphone-17-pro,iPhone 17 Pro,970.00,EUR,1329.00
2026-09-05T15:00:06Z,FR,iphone-13,iPhone 13,289.00,EUR,749.00
2026-09-05T15:00:06Z,FR,iphone-13-mini,iPhone 13 mini,252.00,EUR,809.00
2026-09-05T15:00:06Z,FR,iphone-14,iPhone 14,311.00,EUR,749.00
2026-09-05T15:00:06Z,FR,iphone-14-pro,iPhone 14 Pro,480.00,EUR,1559.00
2026-09-05T15:00:06Z,FR,iphone-15,iPhone 15,409.00,EUR,869.00
2026-09-05T15:00:06Z,FR,iphone-15-plus,iPhone 15 Plus,472.00,EUR,969.00
2026-09-05T15:00:06Z,FR,iphone-15-pro,iPhone 15 Pro,580.00,EUR,1229.00
2026-09-05T15:00:06Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,660.00,EUR,1479.00
2026-09-05T15:00:06Z,FR,iphone-16,iPhone 16,556.00,EUR,869.00
2026-09-05T15:00:06Z,FR,iphone-16-plus,iPhone 16 Plus,569.00,EUR,969.00
2026-09-05T15:00:06Z,FR,iphone-16-pro,iPhone 16 Pro,659.00,EUR,1229.00
2026-09-05T15:00:06Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,809.00,EUR,1479.00
2026-09-05T15:00:06Z,FR,iphone-16e,iPhone 16e,410.00,EUR,719.00
2026-09-05T15:00:06Z,FR,iphone-17,iPhone 17,699.00,EUR,969.00
2026-09-05T15:00:06Z,FR,iphone-17-pro,iPhone 17 Pro,975.00,EUR,1329.00
2026-09-06T07:00:03Z,FR,iphone-13,iPhone 13,296.00,EUR,749.00
2026-09-06T07:00:03Z,FR,iphone-13-mini,iPhone 13 mini,263.00,EUR,809.00
2026-09-06T07:00:03Z,FR,iphone-14,iPhone 14,322.00,EUR,879.00
2026-09-06T07:00:03Z,FR,iphone-14-pro,iPhone 14 Pro,499.00,EUR,1609.00
2026-09-06T07:00:03Z,FR,iphone-15,iPhone 15,399.00,EUR,869.00
2026-09-06T07:00:03Z,FR,iphone-15-plus,iPhone 15 Plus,493.00,EUR,969.00
2026-09-06T07:00:03Z,FR,iphone-15-pro,iPhone 15 Pro,580.00,EUR,1229.00
2026-09-06T07:00:03Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,660.00,EUR,1479.00
2026-09-06T07:00:03Z,FR,iphone-16,iPhone 16,564.00,EUR,869.00
2026-09-06T07:00:03Z,FR,iphone-16-plus,iPhone 16 Plus,569.00,EUR,969.00
2026-09-06T07:00:03Z,FR,iphone-16-pro,iPhone 16 Pro,659.00,EUR,1229.00
2026-09-06T07:00:03Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,809.00,EUR,1479.00
2026-09-06T07:00:03Z,FR,iphone-16e,iPhone 16e,410.00,EUR,719.00
2026-09-06T07:00:03Z,FR,iphone-17,iPhone 17,699.99,EUR,969.00
2026-09-06T07:00:03Z,FR,iphone-17-pro,iPhone 17 Pro,975.00,EUR,1329.00
